ID,books_count,original_publication_year,language_code,average_rating,cluster,authors,title,PCA1,PCA2
3549,74,263,16,3.75,0,Dean Koontz,Cold Fire,-33.42023908,8.743734183
3550,50,269,4,3.93,0,Iain Pears,An Instance of the Fingerpost,-57.96735007,11.80435407
3551,3,277,8,3.84,0,Donny Dhirgantoro,5 cm,-105.5987339,13.91843426
3552,24,263,3,4,0,"Geoffrey A. Moore, Regis McKenna",Crossing the Chasm: Marketing and Selling High-Tech Products to Mainstream Customers,-83.02698511,2.646706764
3553,95,277,4,3.95,0,Harlan Coben,The Innocent,-14.29910773,25.29773223
3554,30,257,4,4.17,0,Isaac Asimov,Robots and Empire (Robot #4),-76.33306,-2.572480443
3555,118,234,4,3.87,0,Aldous Huxley,Island,13.8330901,-14.53361136
3556,35,280,16,3.97,0,Neil Shubin,Your Inner Fish: A Journey into the 3.5-Billion-Year History of the Human Body,-74.22050983,20.79931844
3557,52,216,4,4.13,0,Jean-Paul Sartre,No Exit,-49.44010599,-40.54259949
3558,30,279,16,3.83,0,Seth Godin,The Dip: A Little Book That Teaches You When to Quit (and When to Stick),-79.05880813,19.18982515
3559,3,273,5,4.2,0,Bob Ong,ABNKKBSNPLAKo?! (Mga Kwentong Chalk ni Bob Ong),-105.1024887,9.966300411
3560,10,277,3,4,0,Elin Hilderbrand,The Blue Bistro,-98.6481242,14.81127634
3561,83,269,4,3.68,0,"Milan Kundera, Linda Asher",Identity,-25.21974031,15.87785459
3562,37,272,3,4.29,0,Loung Ung,First They Killed My Father: A Daughter of Cambodia Remembers,-71.23744776,13.18235327
3563,38,252,4,3.6,0,"Owen  West, Dean Koontz",The Funhouse,-67.77697641,-6.546530365
3564,79,270,3,3.85,0,Mary Higgins Clark,You Belong To Me,-29.31177154,16.38216429
3565,63,259,4,4.04,0,Betty Mahmoody,Not Without My Daughter,-43.83235025,3.485664681
3566,42,275,3,4.16,0,Lisa Gardner,"The Killing Hour (Quincy & Rainie, #4)",-66.6460139,16.77657737
3567,30,251,4,3.87,0,Piers Anthony,"Castle Roogna (Xanth, #3)",-75.59236547,-8.526427497
3568,75,261,4,3.88,0,Mary Higgins Clark,While My Pretty One Sleeps,-32.17101127,6.951623998
3569,8,211,16,4.14,0,Joseph Kesselring,Arsenic and Old Lace,-92.49633302,-51.0046918
3570,20,279,4,4.01,0,Ellen Schreiber,"Dance with a Vampire (Vampire Kisses, #4)",-88.97233627,18.02455995
3571,47,236,16,4.24,0,Ken Kesey,Sometimes a Great Notion,-56.8807617,-21.38225317
3572,28,270,4,4.07,0,Tamora Pierce,"Tris's Book (Circle of Magic, #2)",-79.92253201,10.0810285
3573,31,275,4,3.72,0,Douglas Coupland,Hey Nostradamus!,-77.56266938,15.4130969
3574,44,269,4,4.1,0,Jon Lee Anderson,Che Guevara: A Revolutionary Life,-63.9214723,11.06369007
3575,44,276,4,3.8,0,Scott Westerfeld,"The Secret Hour (Midnighters, #1)",-64.78555665,18.01010533
3576,75,272,4,3.93,0,Paulo Coelho,Like the Flowing River ,-33.52890566,17.86730413
3577,10,279,16,4.03,0,Brandon Mull,"The Candy Shop War (The Candy Shop War, #1)",-98.90584877,16.72102623
3578,28,278,4,4.19,0,Kelley Armstrong,"Broken (Women of the Otherworld, #6)",-80.91009919,18.01968648
3579,23,247,16,4.01,0,"Verna Aardema, Leo Dillon, Diane Dillon",Why Mosquitoes Buzz in People's Ears,-82.05505743,-13.42901679
3580,1,279,4,3.94,0,Nora Roberts,High Noon,-107.8270012,15.67925846
3581,63,271,4,4.35,0,J.D. Robb,"Conspiracy in Death (In Death, #8)",-45.31371287,15.3936229
3582,55,276,4,4.07,0,Alexander McCall Smith,"In the Company of Cheerful Ladies (No. 1 Ladies' Detective Agency, #6)",-53.86971895,19.36786073
3583,48,225,4,3.88,0,"Laura Ingalls Wilder, Garth Williams","The First Four Years  (Little House, #9)",-54.52048844,-32.1052751
3584,68,279,4,3.92,0,Kathy Reichs,"Bones to Ashes (Temperance Brennan, #10)",-41.3394743,23.94959113
3585,744,133,4,4.14,4,"Jacob Grimm, Wilhelm Grimm, ??? ???????",Grimm's Fairy Tales,647.5127641,-37.48754064
3586,62,276,4,3.97,0,"Allan Pease, Barbara Pease",The Definitive Book of Body Language,-46.92325199,20.23194698
3587,67,235,4,4.19,0,Farley Mowat,Never Cry Wolf,-36.90029073,-19.83667104
3588,71,274,3,3.98,0,Kathy Reichs,"Grave Secrets (Temperance Brennan, #5)",-37.74437047,19.36397592
3589,30,279,4,4.22,0,Brad Thor,"The First Commandment (Scot Harvath, #6)",-79.04884422,19.25889088
3590,260,180,4,4.45,2,"Oscar Wilde, Merlin Holland",Complete Works of Oscar Wilde,161.4129009,-50.59170156
3591,4,267,16,4.2,0,"Cook's Illustrated Magazine, John Burgoyne, Carl Tremblay",The New Best Recipe,-103.3786366,4.07233549
3592,27,275,16,3.71,0,Laura C. Schlessinger,The Proper Care and Feeding of Husbands,-81.54207243,14.85019622
3593,951,109,4,3.97,4,"Johann Wolfgang von Goethe, Walter Kaufmann",Faust,855.8921302,-35.75194538
3594,29,277,16,3.89,0,Jenny Nimmo,"Charlie Bone and the Castle of Mirrors (The Children of the Red King, #4)",-79.80427566,17.08170302
3595,171,208,4,3.9,0,Agatha Christie,"Cards on the Table (Hercule Poirot, #15)",69.6372545,-33.79214265
3596,56,252,4,4.08,0,Beverly Cleary,"Ramona and Her Mother (Ramona, #5)",-49.91470003,-4.324757245
3597,210,210,4,3.84,2,Agatha Christie,"Appointment with Death (Hercule Poirot, #19)",108.0920646,-26.99338659
3598,44,276,3,4.15,0,Susan Elizabeth Phillips,"Natural Born Charmer (Chicago Stars, #7)",-64.78475527,18.01579062
3599,31,247,3,3.72,0,Maxine Hong Kingston,The Woman Warrior,-74.10538926,-12.36653619
3600,54,250,4,4,0,Charles Bukowski,Tales of Ordinary Madness,-51.65250591,-6.556286155
3601,19,251,16,3.94,0,Terry Brooks,"The Sword of Shannara Trilogy (Shannara, #1-3)",-86.51823365,-9.953410003
3602,605,186,4,3.98,4,"Arthur Conan Doyle, David Timson",The Valley of Fear,503.0334129,-2.051565651
3603,43,263,3,4.07,0,Stephen R. Covey,Principle-Centered Leadership,-64.17232021,4.992008257
3604,63,275,4,3.61,0,Tom Clancy,"The Teeth of the Tiger (Jack Ryan Universe, #12)",-45.80742351,19.36312874
3605,47,255,4,3.97,0,Anne McCaffrey,"Moreta: Dragonlady of Pern (Pern, #7)",-59.21618366,-2.458665857
3606,12,271,4,4.34,0,"Garth Ennis, Steve Dillon, Peter Snejbjerg","Preacher, Volume 6: War in the Sun",-95.92361908,9.098300616
3607,30,272,16,4.23,0,Megan Whalen Turner,"The Queen of Attolia (The Queen's Thief, #2)",-78.1947329,12.24338778
3608,63,236,4,4.11,0,Christopher Isherwood,A Single Man,-40.99313245,-19.33806873
3609,21,275,4,3.9,0,Chris d'Lacey,"Icefire (The Last Dragon Chronicles, #2)",-87.486197,14.17867975
3610,31,269,16,4.19,0,Stephen E. Ambrose,Citizen Soldiers: The U. S. Army from the Normandy Beaches to the Bulge to the Surrender of Germany,-76.83204454,9.389827675
3611,49,259,4,4.22,0,Julie Garwood,Honor's Splendour,-57.72528234,1.757496596
3612,61,278,2,4.2,0,Nora Roberts,"Valley of Silence (Circle Trilogy, #3)",-48.16084656,22.10465485
3613,24,278,3,3.25,0,Jeanne DuPrau,"The Prophet of Yonwood (Book of Ember, #3)",-84.87858466,17.531906
3614,10,258,4,4.32,0,"Michael Teitelbaum, Walt Disney Company",Sleeping Beauty: a Little Golden Book (Disney Princess),-96.30354061,-4.048932745
3615,46,273,3,4.08,0,Julia Quinn,"An Offer From a Gentleman (Bridgertons, #3)",-62.42971306,15.28567488
3616,74,253,4,3.62,0,Stephen King,Danse Macabre,-32.17578245,-1.110440758
3617,51,278,4,4.06,0,Alexander McCall Smith,"Blue Shoes and Happiness (No. 1 Ladies' Detective Agency, #7)",-58.08601158,20.85878312
3618,68,268,16,3.86,0,"Eve Ensler, Gloria Steinem",The Vagina Monologues,-39.99157848,12.96476127
3619,378,140,4,4.07,2,Charles Dickens,Our Mutual Friend,283.4481489,-75.7193873
3620,76,206,3,3.92,0,Evelyn Waugh,A Handful of Dust,-24.38838138,-47.49764038
3621,27,271,4,4.07,0,Francine Rivers,Leota's Garden,-81.03832766,10.94992633
3622,58,274,4,3.89,0,Paul Auster,The Book of Illusions,-50.64576011,17.7535426
3623,39,271,4,4.14,0,Karen Marie Moning,"To Tame a Highland Warrior (Highlander, #2)",-69.1301206,12.43116368
3624,19,277,4,4.22,0,Wendy Mass,A Mango-Shaped Space,-89.71781748,15.91640466
3625,64,274,16,3.88,0,Maeve Binchy,Quentins,-44.70165196,18.42501928
3626,243,148,4,3.82,2,"George Eliot, Edmund White",Daniel Deronda,148.4932142,-84.44474178
3627,44,278,3,3.46,0,Plum Sykes,The Debutante Divorcee,-65.03158141,20.00061428
3628,69,279,3,3.92,0,"Douglas Preston, Lincoln Child","The Wheel of Darkness (Pendergast, #8)",-40.34628989,24.07879153
3629,22,275,4,4.34,0,"Neil Gaiman, Barron Storey, Bill Sienkiewicz, Glenn Fabry, Dave McKean, P. Craig Russell, Milo Manara, Miguelanxo Prado, Frank Quitely, Todd Klein",The Sandman: Endless Nights,-86.493886,14.30202022
3630,33,264,4,3.87,0,Olivia Goldsmith,The First Wives Club,-74.22009099,4.744248019
3631,55,278,4,3.82,0,Maggie O'Farrell,The Vanishing Act of Esme Lennox,-54.11658521,21.35258712
3632,66,278,3,3.67,0,Sarah Waters,The Night Watch,-43.19987592,22.71619803
3633,49,275,2,3.71,0,Anne Rice,"Blood Canticle (The Vampire Chronicles, #10)",-59.69868173,17.64650366
3634,34,278,4,3.61,0,Carl Hiaasen,Nature Girl,-74.95593958,18.76044111
3635,36,263,4,4.32,0,Robert McCammon,Boy's Life,-71.11963414,4.122126182
3636,390,134,16,3.77,2,"George Eliot, Joanna Trollope, Hugh Osborne",Adam Bede,296.0870574,-80.26123348
3637,38,269,4,3.97,0,Chitra Banerjee Divakaruni,Sister of My Heart,-69.87556716,10.3230924
3638,56,263,4,3.89,0,Sue Grafton,"H is for Homicide (Kinsey Millhone, #8)",-51.27257253,6.590975944
3639,29,278,3,3.7,0,Douglas Coupland,JPod,-79.9168701,18.1489952
3640,49,275,4,3.69,0,Dean Koontz,The Face,-59.70034648,17.63498276
3641,385,33,9,4.01,2,"Dante Alighieri, Robert M. Durling","Purgatorio (The Divine Comedy, #2)",303.5990104,-181.0640284
3642,41,277,16,3.97,0,"Dean Koontz, Ed Gorman, John Bedford Lloyd","City of Night (Dean Koontz's Frankenstein, #2)",-67.89606952,18.56293816
3643,28,277,4,4.19,0,D.J. MacHale,"The Quillan Games (Pendragon, #7)",-80.78665466,17.02735091
3644,41,273,16,3.92,0,David Mitchell,number9dream,-67.40228684,14.59360696
3645,33,270,4,3.61,0,Douglas Coupland,Girlfriend in a Coma,-74.96073446,10.69831887
3646,26,268,4,4.49,0,Stephen King,"The Green Mile, Part 1: The Two Dead Girls",-81.66038349,7.84938906
3647,21,273,4,3.84,0,Mark Dunn,Ella Minnow Pea: A Novel in Letters,-87.23930246,12.19402189
3648,27,280,3,4.33,0,Steven Erikson,"Toll the Hounds (The Malazan Book of the Fallen, #8)",-82.14851885,19.88665158
3649,61,279,4,4.02,0,Tess Gerritsen,The Bone Garden ,-48.28594126,23.08550488
3650,11,273,8,3.83,0,Dee Lestari,"Supernova: Ksatria, Puteri, dan Bintang Jatuh",-97.16614591,10.9365961
3651,34,264,3,3.99,0,Raymond E. Feist,"The King's Buccaneer (Krondor's Sons, #2)",-73.22691753,4.873421888
3652,207,206,4,4.31,2,P.G. Wodehouse,"Right Ho, Jeeves (Jeeves, #6)",105.6087465,-31.33314595
3653,35,277,3,4.31,0,Erin Hunter,"Moonrise (Warriors: The New Prophecy, #2)",-73.83937448,17.89715119
3654,17,279,3,3.61,0,Jason F. Wright,The Wednesday Letters,-91.94851986,17.66009783
3655,1,279,4,3.52,0,"James Patterson, Howard Roughan",You've Been Warned,-107.8269629,15.6793513
3656,49,276,3,3.71,0,"Blue Balliett, Brett Helquist","Chasing Vermeer (Chasing Vermeer, #1)",-59.82295955,18.63307656
3657,39,267,3,4.18,0,Philip Yancey,The Jesus I Never Knew,-68.63551284,8.467575248
3658,56,277,4,4.11,0,Greg Iles,Turning Angel,-53.00081601,20.48362518
3659,424,157,4,4.3,2,"Robert Louis Stevenson, Tasha Tudor",A Child's Garden of Verses,326.9977224,-53.17159777
3660,21,266,2,3.39,0,Bret Easton Ellis,The Informers,-86.37348314,5.259297759
3661,59,240,4,4.25,0,"Paulo Freire, Myra Bergman Ramos, Donaldo Macedo, Richard Shaull",Pedagogy of the Oppressed,-45.45632781,-15.86250837
3662,19,276,4,4.03,0,"Brad Meltzer, Rags Morales, Michael Bair, Joss Whedon",Identity Crisis,-89.59435562,14.9241111
3663,56,261,6,3.66,0,"Arthur C. Clarke, Gentry Lee","Rama II (Rama, #2)",-51.02732907,4.594830341
3664,119,263,4,4.26,0,José Saramago,The Gospel According to Jesus Christ,11.24551429,14.36747146
3665,175,153,4,4.03,2,Margaret Sidney,Five Little Peppers and How They Grew,80.39609626,-87.87687638
3666,31,253,4,4.45,0,Barbara Cooney,Miss Rumphius,-74.8469563,-6.418446857
3667,30,242,4,3.99,0,Jim Bouton,Ball Four,-74.48137564,-17.45747409
3668,17,276,4,4.15,0,"Bill Willingham, Mark Buckingham, Steve Leialoha, James Jean","Fables, Vol. 3: Storybook Love",-91.5790688,14.67720911
3669,51,234,4,3.8,0,Carlos Fuentes,Aura,-52.65442856,-22.80392414
3670,41,257,3,4.02,0,Harriet Lerner,The Dance Of Anger: A Woman's Guide to Changing the Patterns of Intimate Relationships,-65.41635071,-1.208869534
3671,49,245,4,4.05,0,Burton G. Malkiel,A Random Walk Down Wall Street,-55.99704342,-12.1351637
3672,28,246,4,4.11,0,William Goldman,Marathon Man,-76.95986694,-13.73503384
3673,19,256,3,3.94,0,Piers Anthony,"Bearing an Hourglass (Incarnations of Immortality, #2)",-87.12462353,-4.916817585
3674,15,210,4,4.18,0,"Claire Huchet Bishop, Kurt Wiese",The Five Chinese Brothers,-85.41643482,-51.06382011
3675,28,251,16,3.86,0,Piers Anthony,"The Source of Magic (Xanth, #2)",-77.58706627,-8.842452701
3676,37,251,4,4.24,0,Arnold Lobel,"Days with Frog and Toad (Frog and Toad, #4)",-68.64594137,-7.662445146
3677,53,268,16,4.07,0,Cormac McCarthy,"Cities of the Plain (The Border Trilogy, #3)",-54.87686443,11.11314881
3678,23,278,4,4.37,0,Megan Whalen Turner,"The King of Attolia (The Queen's Thief, #3)",-85.87187121,17.40245801
3679,31,276,16,3.91,0,"Ridley Pearson, David Frankland","Disney after Dark (Kingdom Keepers, #1)",-77.69613071,16.33623851
3680,53,260,4,4.28,0,Richard Feynman,What Do You Care What Other People Think?,-53.87932786,3.243569835
3681,31,265,16,4.21,0,David Weber,"The Honor of the Queen (Honor Harrington, #2)",-76.33826825,5.420481004
3682,46,254,16,3.92,0,V.C. Andrews,"My Sweet Audrina (Audrina, #1)",-60.09508517,-3.643580045
3683,61,199,4,4.11,0,Dorothy L. Sayers,"Unnatural Death (Lord Peter Wimsey, #3)",-38.41038708,-56.30136001
3684,8,264,3,4.27,0,Tony Kushner,"Angels in America, Part One: Millennium Approaches",-99.02807218,1.663978875
3685,39,278,16,4.02,0,Dorothy Koomson,My Best Friend's Girl,-70.00422085,19.3083872
3686,40,266,3,4.22,0,Lisa Kleypas,"Dreaming of You (The Gamblers, #2)",-67.51972084,7.598668578
3687,24,273,4,4.02,0,Ruth Reichl,Comfort Me with Apples: More Adventures at the Table,-84.26226552,12.5642953
3688,40,105,4,4.24,0,John Keats,The Complete Poems,-47.64598666,-152.1731241
3689,42,261,4,4.33,0,Judith McNaught,"Almost Heaven (Sequels, #3)",-64.91863927,2.878079257
3690,30,277,4,4.31,0,Joseph Boyden,Three Day Road,-78.80196336,17.27419985
3691,85,201,4,4,0,Dashiell Hammett,Red Harvest,-14.84083923,-51.35415892
3692,26,274,4,4.5,0,"Masashi Kishimoto, Frances Wall","Naruto, Vol. 11: Impassioned Efforts (Naruto, #11)",-82.40105158,13.80340022
3693,57,257,4,4.19,0,Judith McNaught,"Whitney, My Love (Westmoreland, #2)",-49.53958159,0.760333985
3694,31,228,3,3.85,0,Khushwant Singh,Train to Pakistan,-71.75995505,-31.22094061
3695,40,263,4,4.22,0,Julie Garwood,The Prize,-67.15022054,4.615899229
3696,42,275,16,4.15,0,James D. Bradley,Flyboys: A True Story of Courage,-66.65684575,16.70166498
3697,29,227,4,4.2,0,"Kay Thompson, Hilary Knight",Eloise ,-73.62207797,-32.46599168
3698,65,272,3,3.8,0,Peter Carey,True History of the Kelly Gang,-43.45157172,16.63871818
3699,53,262,4,3.95,0,Elmore Leonard,"Get Shorty (Chili Palmer, #1)",-54.12618683,5.228313912
3700,77,211,4,3.78,0,"Nathanael West, Alfred Kazin",The Day of the Locust,-24.01407343,-42.41825654
3701,21,264,4,4.16,0,James Gleick,Genius: The Life and Science of Richard Feynman,-86.12833088,3.262931088
3702,33,278,4,3.89,0,Keri Arthur,Full Moon Rising (Riley Jenson Guardian #1),-75.94831623,18.63694147
3703,29,279,16,3.79,0,Richard Russo,Bridge of Sighs,-80.0511556,19.06639626
3704,53,272,4,4.15,0,Rosamunde Pilcher,Winter Solstice,-55.36065036,15.15162532
3705,58,277,16,3.9,0,Anthony Horowitz,"Raven's Gate (The Gatekeepers, #1)",-51.02609409,20.66139513
3706,102,208,4,4.48,0,Erich Maria Remarque,Three Comrades,1.164974326,-42.3094746
3707,33,253,4,4.19,0,Maya Angelou,The Heart of a Woman,-72.86223035,-6.171513909
3708,62,220,4,4.19,0,"Marguerite Henry, Wesley Dennis",King of the Wind: The Story of the Godolphin Arabian,-40.01037838,-35.33889315
3709,21,178,4,3.97,0,Jack London,"The Call of the Wild, White Fang and Other Stories",-75.51208399,-82.07788528
3710,44,269,4,4.08,0,Iris Chang,The Rape of Nanking,-63.92147047,11.06369449
3711,19,269,3,3.93,0,Annie Proulx,Brokeback Mountain,-88.7294015,7.983546937
3712,55,269,4,4.06,0,Susan Elizabeth Phillips,"Nobody's Baby But Mine (Chicago Stars, #3)",-53.00560633,12.421514
3713,46,274,4,3.83,0,Jeffrey Archer,Sons of Fortune,-62.55396808,16.27230304
3714,100,262,4,4.16,0,"Jostein Gaarder, Sarah Jane Hails",The Solitaire Mystery: A Novel About Family and Destiny,-7.485703339,11.02984104
3715,54,265,16,3.72,0,Dean Koontz,Dragon Tears,-53.5141478,8.259657237
3716,71,274,4,4.16,0,Conn Iggulden,"The Gates of Rome (Emperor, #1)",-37.74522018,19.35817347
3717,178,247,4,4.05,0,Agatha Christie,"Curtain (Hercule Poirot, #39)",71.769362,5.772975265
3718,78,275,16,4.01,0,Lian Hearn,"Grass for His Pillow (Tales of the Otori, #2)",-30.93219266,21.14545439
3719,16,276,3,4.35,0,Mo Willems,The Pigeon Finds a Hot Dog!,-92.57060487,14.55948982
3720,28,278,2,3.92,0,Ellen Schreiber,"Vampireville (Vampire Kisses, #3)",-80.90840799,18.03127149
3721,188,210,4,3.9,2,Agatha Christie,"Hercule Poirot's Christmas (Hercule Poirot, #20)",86.26033448,-29.70903003
3722,88,251,0,4.57,0,Safiy al-Rahman al-Mubarakfuri,?????? ???????,-18.03273118,-1.344142958
3723,8,255,4,4.11,0,"Trina Schart Hyman, Johann Grimm, Wilhelm Grimm",Little Red Riding Hood,-97.91789011,-7.272768478
3724,47,271,2,3.99,0,Dav Pilkey,"Captain Underpants and the Attack of the Talking Toilets (Captain Underpants, #2)",-61.18963138,13.43022404
3725,37,259,4,3.28,0,Philippa Gregory,"Wideacre  (The Wideacre Trilogy, #1)",-69.63341006,0.276451578
3726,89,238,4,3.66,0,"Roald Dahl, Quentin Blake",The Magic Finger (Young Puffin Developing Reader),-15.43885135,-14.14391701
3727,234,65,4,3.69,2,"René Descartes, Donald A. Cress",Meditations on First Philosophy,149.807962,-167.9195043
3728,38,211,4,4.24,0,Enid Blyton,"The Enchanted Wood (The Faraway Tree, #1)",-62.71580906,-47.23242991
3729,473,150,16,3.36,2,Henry James,Daisy Miller,376.4771252,-54.13844182
3730,11,212,16,4.06,0,Dorothy Kunhardt,Pat the Bunny,-89.64271689,-49.64202535
3731,18,268,4,4.3,0,"CLAMP, Maria Simpson","Cardcaptor Sakura, Vol. 1 (Cardcaptor Sakura, #1)",-89.59917513,6.861929182
3732,34,278,4,3.83,0,Meg Cabot,"Size 14 Is Not Fat Either (Heather Wells, #2)",-74.95595964,18.76039247
3733,25,255,3,4.16,0,Dian Fossey,Gorillas in the Mist,-81.04709234,-5.168575371
3734,57,240,3,3.6,0,"Jeffery Hudson, Michael Crichton",A Case of Need,-47.44013749,-16.10347748
3735,281,167,4,3.92,2,"Anton Chekhov, Michael Frayn",The Seagull,183.8571016,-60.89975427
3736,32,276,4,3.82,0,Meg Cabot,"Boy Meets Girl (Boy, #2)",-76.69377191,16.52884809
3737,47,274,4,4.01,0,Louise Rennison,"Dancing in My Nuddy-Pants (Confessions of Georgia Nicolson, #4)",-61.56163338,16.39570099
3738,75,229,4,4,0,Robert A. Heinlein,The Door Into Summer,-28.22079727,-24.80314053
3739,19,276,3,3.86,0,Julie Anne Peters,Luna,-89.59350683,14.92991135
3740,82,276,4,3.98,0,Alice Munro,Runaway,-27.0762305,22.70069947
3741,29,280,4,4.03,0,Iain M. Banks,"Matter (Culture, #8)",-80.16462254,20.12783071
3742,75,243,4,4.02,0,E.M. Forster,Maurice,-29.94902251,-10.91044707
3743,61,244,4,3.71,0,Ira Levin,The Stepford Wives,-43.96535445,-11.64617127
3744,73,231,4,4.31,0,Cornelius Ryan,The Longest Day,-30.45241684,-23.0654134
3745,37,278,3,3.66,0,Janet Evanovich,Motor Mouth (Alex Barnaby #2),-71.97805749,19.13650592
3746,36,275,4,4.15,0,D.J. MacHale,"The Reality Bug (Pendragon, #4)",-72.60095299,16.03019051
3747,31,264,3,4.29,0,"Raymond E. Feist, Janny Wurts","Mistress of the Empire (The Empire Trilogy, #3)",-76.20399824,4.503042362
3748,47,202,3,3.94,0,"Carolyn Keene, Mildred Benson",The Hidden Staircase (Nancy Drew #2),-52.67278756,-55.04668137
3749,26,244,4,4.11,0,Taylor Caldwell,Captains and the Kings,-78.69768012,-15.96658043
3750,12,275,4,4.41,0,Karen Kingsbury,"One Tuesday Morning (9/11, #1)",-96.41740359,13.06762739
3751,4,267,4,4.1,0,"Stephen Briggs, Terry Pratchett",Interesting Times: The Play,-103.368628,4.141509541
3752,72,267,4,3.84,0,Mary Higgins Clark,Let Me Call You Sweetheart,-35.88872817,12.53533301
3753,31,245,16,4.13,0,Joseph Wambaugh,The Onion Field,-73.86937036,-14.42621256
3754,72,278,3,3.95,0,Kathy Reichs,"Break No Bones (Temperance Brennan, #9)",-37.24579473,23.45676254
